age,policy_tenure,policy_amount,claim_amount,claim_ratio,past_claims,incident_hour,days_to_report,witness_present,police_report,linked_claims,is_fraud
18,8,10000,4616.11,0.46,0,14,1.1,0,0,0,0
39,29,200000,10550.5,0.05,1,17,0.7,1,0,0,0
20,22,50000,43984.92,0.88,0,1,0.4,1,0,0,0
18,19,200000,6748.03,0.03,0,15,2.9,1,1,0,0
24,23,100000,2691.06,0.03,0,13,1.0,1,0,0,0
67,10,200000,13068.29,0.07,0,0,0.3,1,1,0,0
40,1,200000,22444.75,0.11,2,14,0.4,1,1,0,0
75,23,200000,26827.6,0.13,0,1,5.6,1,1,0,0
60,18,10000,1851.84,0.19,0,19,5.2,1,1,0,0
79,21,10000,4383.82,0.44,0,11,1.8,1,1,0,0
76,14,25000,3984.67,0.16,0,17,1.1,0,0,0,0
50,26,10000,2006.63,0.2,0,12,0.3,1,0,2,0
77,25,10000,14637.61,1.46,0,16,1.7,1,1,0,0
72,18,25000,2017.83,0.08,0,4,0.8,1,1,0,0
76,18,50000,9487.79,0.19,0,12,1.4,1,1,0,0
42,26,100000,24549.74,0.25,0,0,1.6,1,0,0,0
60,3,25000,12309.16,0.49,0,19,5.7,1,1,0,0
71,29,10000,31054.23,3.11,0,5,1.3,1,0,0,0
24,14,10000,1323.01,0.13,0,2,1.5,1,0,0,0
29,17,10000,2940.09,0.29,0,20,1.1,0,0,0,0
40,13,100000,18919.19,0.19,2,22,2.4,1,0,0,0
78,12,200000,22203.47,0.11,0,18,1.6,1,0,0,0
65,5,200000,4676.92,0.02,0,2,2.7,1,0,0,0
34,6,200000,13459.69,0.07,2,22,2.4,0,0,0,0
75,10,50000,18690.19,0.37,0,18,0.1,0,1,0,0
21,25,50000,8751.52,0.18,0,7,2.2,1,0,0,0
75,8,200000,9173.49,0.05,1,15,3.0,1,0,0,0
38,18,100000,14055.76,0.14,1,0,2.7,0,0,0,0
79,23,10000,6669.65,0.67,1,18,2.2,1,0,0,0
41,7,25000,4972.74,0.2,0,13,2.9,0,0,0,0
74,2,200000,15265.14,0.08,1,0,0.6,0,0,0,0
67,19,25000,2356.0,0.09,0,11,0.2,1,1,4,0
64,1,10000,2638.19,0.26,0,18,1.2,1,1,0,0
29,1,200000,2354.69,0.01,0,18,0.5,1,0,0,0
28,2,25000,9646.74,0.39,0,21,0.2,1,1,0,0
40,16,100000,5103.32,0.05,0,10,2.5,1,0,0,0
24,24,50000,12227.57,0.24,0,15,0.9,1,0,7,0
38,29,200000,26092.26,0.13,0,15,2.9,1,0,0,0
61,25,200000,6684.08,0.03,0,0,1.4,1,0,0,0
22,3,25000,2701.01,0.11,1,0,2.4,1,1,0,0
32,25,200000,33540.34,0.17,0,21,0.5,1,1,0,0
42,4,25000,6037.57,0.24,1,2,0.5,1,1,0,0
62,9,100000,31463.5,0.31,0,11,0.7,1,0,0,0
44,27,25000,24452.68,0.98,0,8,1.4,0,0,0,0
48,15,50000,4439.72,0.09,0,22,2.5,1,1,0,0
33,4,100000,40905.07,0.41,1,17,1.1,0,0,0,0
48,12,200000,6942.28,0.03,0,22,0.7,1,0,0,0
47,19,100000,21728.42,0.22,0,6,0.2,1,1,0,0
58,10,200000,3975.98,0.02,0,9,0.9,1,0,0,0
56,17,200000,15921.24,0.08,0,18,1.7,0,0,0,0
66,11,100000,7096.5,0.07,0,5,4.5,1,0,8,0
40,14,10000,1561.08,0.16,0,0,1.8,1,0,0,0
62,25,100000,14832.74,0.15,0,12,6.8,1,0,0,0
26,23,25000,9688.12,0.39,0,9,5.7,1,0,0,0
36,4,25000,12520.02,0.5,0,6,4.3,0,0,0,0
21,12,10000,4829.09,0.48,0,9,2.2,0,1,0,0
34,23,100000,6013.37,0.06,0,23,3.2,1,0,0,0
38,1,10000,4646.4,0.46,0,6,1.4,1,0,0,0
56,27,25000,5367.37,0.21,1,1,0.2,1,0,0,0
25,14,50000,18084.38,0.36,1,11,1.5,1,0,0,0
72,6,10000,146754.82,14.68,0,11,0.8,0,0,2,0
27,2,100000,25832.3,0.26,1,22,1.4,1,0,0,0
31,15,200000,21441.89,0.11,0,2,0.3,1,0,0,0
34,16,25000,5529.06,0.22,0,5,2.6,0,0,0,0
21,6,50000,4103.12,0.08,1,7,0.8,1,0,0,0
63,4,50000,2714.91,0.05,0,16,9.9,1,0,0,0
43,27,50000,13335.52,0.27,1,11,4.8,1,0,0,0
29,13,25000,13004.34,0.52,0,12,1.3,1,0,0,0
27,24,25000,4248.95,0.17,0,10,1.4,1,0,0,0
51,25,10000,1334.13,0.13,0,5,1.9,1,1,0,0
77,15,200000,13120.85,0.07,1,17,0.6,1,0,0,0
48,19,25000,6118.03,0.24,0,1,1.5,1,0,0,0
56,21,200000,6647.08,0.03,0,12,0.5,1,1,0,0
40,5,200000,13560.05,0.07,0,8,3.9,0,0,0,0
46,24,10000,18396.68,1.84,1,0,1.0,1,0,0,0
35,15,50000,1550.63,0.03,1,19,0.5,0,0,0,0
22,10,25000,10557.73,0.42,0,9,0.7,1,0,1,0
27,3,25000,24955.19,1.0,1,7,0.3,1,0,0,0
64,20,50000,28722.77,0.57,0,21,3.4,1,0,0,0
25,11,200000,2452.06,0.01,0,21,0.1,1,0,0,0
74,18,10000,27871.19,2.79,0,9,2.6,1,0,0,0
40,7,200000,28786.2,0.14,0,8,1.8,1,0,0,0
45,11,200000,10815.42,0.05,1,3,0.3,0,0,0,0
40,1,100000,2224.63,0.02,0,5,3.0,1,1,0,0
37,5,100000,2485.98,0.02,1,0,0.1,1,0,0,0
41,11,100000,7918.66,0.08,0,9,7.5,1,0,0,0
71,19,10000,4300.86,0.43,0,0,0.7,1,0,2,0
56,2,25000,1663.06,0.07,1,0,5.9,1,0,0,0
67,20,100000,12246.54,0.12,0,23,0.7,0,0,0,0
36,26,50000,11479.77,0.23,0,20,0.4,1,1,0,0
35,9,200000,3301.62,0.02,0,11,0.0,0,0,0,0
48,28,10000,16045.01,1.34,3,14,13.2,0,1,4,1
46,12,100000,3366.15,0.03,0,16,5.5,1,0,0,0
66,9,100000,5583.18,0.06,0,17,0.9,1,1,0,0
35,4,10000,14946.5,1.49,1,13,1.0,1,0,0,0
75,18,25000,6954.3,0.28,1,7,2.9,1,1,0,0
49,10,50000,3828.48,0.08,0,11,3.4,1,0,0,0
63,3,50000,4599.05,0.09,0,8,0.3,1,1,0,0
22,14,100000,18613.02,0.19,1,1,1.4,0,0,0,0
43,3,200000,2604.09,0.01,2,10,4.8,0,0,0,0
39,12,25000,1625.81,0.07,0,7,0.4,1,1,0,0
28,5,50000,2511.87,0.05,0,9,1.1,1,0,0,0
33,15,25000,78742.71,3.15,0,7,1.2,0,0,0,0
30,15,50000,4108.32,0.08,0,15,1.4,1,0,0,0
63,6,25000,439.55,0.02,1,7,0.4,1,0,6,0
23,22,100000,16373.84,0.16,0,6,0.2,1,0,0,0
26,27,25000,69907.53,2.8,3,2,0.1,1,0,0,0
20,19,10000,13098.6,1.31,0,3,7.2,0,0,0,0
19,9,50000,2821.13,0.06,0,10,3.2,1,0,0,0
58,10,25000,11051.77,0.44,0,23,12.4,1,0,9,0
18,16,25000,4412.78,0.18,1,20,0.2,1,0,0,0
53,12,10000,4410.08,0.44,2,10,0.1,0,0,0,0
54,14,100000,14654.9,0.15,0,22,0.0,1,1,0,0
75,21,200000,10755.48,0.05,1,1,2.9,1,0,0,0
22,19,100000,13825.18,0.14,1,2,2.9,1,0,0,0
20,22,100000,365.16,0.0,1,17,1.6,0,0,0,0
42,7,100000,9215.6,0.09,0,17,0.2,1,0,0,0
66,4,10000,16473.96,1.65,0,3,0.1,1,0,0,0
40,29,10000,15029.2,1.5,0,20,1.3,1,0,0,0
70,19,200000,4591.42,0.02,0,7,1.8,1,1,6,0
73,3,100000,23746.26,0.24,0,9,3.0,0,1,0,0
33,17,50000,69532.76,1.39,0,16,6.7,1,0,0,0
44,24,25000,50690.03,2.03,0,20,0.5,1,0,0,0
23,5,200000,5680.98,0.03,1,23,4.7,0,0,0,0
65,26,50000,12268.92,0.25,0,19,0.3,1,0,0,0
37,8,50000,6518.38,0.13,0,10,3.1,1,0,0,0
54,11,200000,6861.84,0.03,0,11,1.9,1,0,0,0
43,27,100000,3596.22,0.04,2,17,1.0,1,0,0,0
70,3,100000,6081.64,0.06,1,9,10.9,1,0,2,0
30,23,100000,617.99,0.01,1,17,2.0,0,1,0,0
31,22,100000,5960.44,0.06,0,1,2.6,1,0,0,0
61,14,50000,6489.17,0.13,0,23,0.4,1,0,0,0
18,24,100000,5571.09,0.06,0,7,0.0,1,0,0,0
46,20,50000,2942.37,0.06,0,9,0.3,1,0,0,0
51,17,25000,1499.33,0.06,0,1,2.5,0,0,0,0
70,14,100000,6633.71,0.07,0,5,0.0,1,0,3,0
77,16,50000,4480.54,0.09,0,22,0.5,1,1,0,0
35,19,200000,15565.68,0.08,0,18,0.4,1,0,0,0
36,19,200000,19577.06,0.1,2,18,1.5,0,0,6,0
60,6,100000,2012.94,0.02,1,0,1.8,1,0,0,0
23,15,200000,29242.52,0.15,0,0,1.0,1,0,0,0
74,8,10000,5891.42,0.59,1,19,4.3,1,0,0,0
39,14,50000,2893.4,0.06,1,7,1.4,0,0,0,0
50,17,100000,3243.02,0.03,0,16,1.7,1,0,0,0
30,25,10000,25327.29,2.53,0,7,2.2,1,0,0,0
66,17,100000,1586.75,0.02,1,23,1.2,1,0,0,0
60,6,100000,8563.49,0.09,0,21,7.8,1,1,0,0
24,12,25000,1168.75,0.05,2,22,3.8,1,0,0,0
45,18,10000,1138.27,0.11,1,8,5.5,1,0,0,0
62,21,25000,10223.93,0.41,0,18,4.5,1,0,7,0
72,5,10000,19960.22,2.0,1,16,1.2,1,1,0,0
59,28,50000,11803.81,0.24,2,7,1.1,1,1,0,0
29,28,10000,31000.22,3.1,0,15,3.0,1,1,0,0
60,12,25000,5233.27,0.21,0,17,3.1,1,0,0,0
73,10,200000,1594.35,0.01,1,4,0.2,0,0,0,0
76,8,200000,13252.16,0.07,0,21,3.7,1,0,0,0
73,14,10000,8443.27,0.84,1,19,8.0,1,1,3,0
35,20,50000,16417.92,0.33,1,8,2.1,1,0,0,0
38,12,50000,26655.38,0.53,0,18,0.0,0,0,7,0
66,17,25000,2975.99,0.12,0,20,4.4,1,0,0,0
47,29,25000,17821.19,0.71,1,2,0.7,1,0,0,0
56,5,10000,11999.67,1.2,0,12,2.6,1,0,0,0
46,11,200000,12753.81,0.06,2,6,3.9,1,0,0,0
24,26,50000,17096.2,0.34,0,18,0.4,1,1,0,0
26,7,10000,11221.4,1.12,0,17,1.2,1,0,0,0
20,20,50000,15195.71,0.3,0,1,2.3,0,1,0,0
54,22,25000,5668.21,0.23,0,19,0.2,1,0,0,0
73,16,100000,8149.74,0.08,1,21,1.4,1,0,0,0
43,5,10000,18083.96,1.81,0,23,1.9,1,0,1,0
66,8,100000,8987.23,0.09,0,9,3.4,1,1,0,0
75,27,200000,1844.85,0.01,0,5,2.6,0,0,0,0
41,19,200000,26419.54,0.13,2,5,0.8,1,0,0,0
30,1,25000,15401.34,0.62,0,8,1.9,1,0,0,0
20,15,50000,8059.51,0.16,0,9,2.3,1,0,0,0
58,20,100000,3315.57,0.03,0,6,0.1,1,0,0,0
19,19,200000,10640.49,0.05,0,21,0.3,0,0,0,0
28,5,200000,12301.36,0.06,1,21,0.1,1,1,0,0
60,3,10000,14910.62,1.49,0,9,1.1,1,0,0,0
68,26,200000,1012.69,0.01,1,23,0.0,1,0,0,0
26,1,50000,16257.72,0.33,0,8,2.5,1,1,0,0
65,19,200000,10708.57,0.05,0,18,4.4,1,0,0,0
79,22,200000,1789.98,0.01,1,3,1.7,1,0,0,0
65,2,50000,6499.38,0.13,1,6,10.4,1,0,9,0
58,5,10000,2411.44,0.24,1,5,14.3,1,0,0,0
54,6,10000,11214.43,1.12,0,13,0.5,1,0,0,0
21,28,100000,1477.49,0.01,1,17,0.1,1,0,0,0
77,4,25000,4622.37,0.18,3,6,0.8,0,0,0,0
66,15,200000,8620.37,0.04,0,10,0.9,1,1,0,0
27,9,200000,3204.93,0.02,0,4,0.1,0,1,0,0
18,5,25000,12476.87,0.5,0,9,7.4,1,0,0,0
49,2,100000,16978.03,0.17,1,17,1.0,1,1,0,0
64,19,50000,2141.57,0.04,0,13,0.5,1,1,0,0
23,17,50000,917.85,0.02,2,6,0.5,1,1,0,0
40,4,10000,10999.05,1.1,1,12,1.9,1,1,0,0
55,2,25000,2312.76,0.09,0,8,0.5,1,0,6,0
62,12,50000,375.72,0.01,2,1,0.2,0,1,0,0
78,25,100000,17640.85,0.18,1,11,0.5,1,1,0,0
29,21,50000,9981.4,0.2,0,19,2.2,1,0,0,0
65,16,100000,14759.62,0.15,0,3,0.1,1,0,0,0
55,26,100000,4369.98,0.04,0,1,0.7,1,1,0,0
32,20,10000,7521.99,0.75,1,14,3.1,1,1,0,0
29,29,50000,26480.95,0.53,1,0,6.1,1,0,0,0
47,14,100000,22837.46,0.23,0,5,1.1,1,0,0,0
69,25,10000,8990.82,0.9,1,8,1.3,1,0,0,0
65,22,200000,63613.51,0.32,0,21,0.2,1,0,0,0
27,3,10000,13421.08,1.34,0,14,3.6,0,0,0,0
75,9,25000,15161.86,0.61,0,22,4.0,1,0,0,0
34,20,10000,18140.73,1.81,1,14,2.6,1,0,0,0
27,9,10000,5284.73,0.53,0,10,0.6,1,0,0,0
38,12,10000,41505.29,3.46,0,0,11.3,1,0,7,1
71,9,10000,3868.36,0.39,0,13,1.0,1,0,0,0
31,16,50000,2012.62,0.04,1,7,0.0,1,0,0,0
49,4,25000,4425.84,0.18,1,19,1.2,1,0,0,0
76,11,25000,10141.76,0.41,0,11,0.8,1,0,0,0
57,6,100000,13383.68,0.13,1,14,1.3,1,0,5,0
20,23,200000,19903.86,0.1,1,9,1.7,1,0,0,0
68,24,10000,8414.37,0.84,0,16,0.8,1,0,0,0
47,6,25000,15857.49,0.63,0,19,2.0,1,1,0,0
50,21,50000,26338.74,0.53,0,20,3.4,1,0,0,0
69,6,100000,4413.53,0.04,1,8,0.1,1,0,0,0
78,24,100000,38877.95,0.39,0,20,0.9,0,1,0,0
61,18,200000,4975.93,0.02,1,9,5.1,1,0,0,0
25,26,10000,1927.05,0.19,1,15,4.4,1,0,0,0
67,6,25000,6343.72,0.25,0,6,1.0,1,0,0,0
62,16,10000,13248.89,1.32,1,16,0.0,1,1,0,0
62,28,100000,6889.25,0.07,0,9,4.4,1,0,0,0
75,14,25000,7900.27,0.32,2,17,3.5,0,0,0,0
73,1,10000,6517.94,0.65,1,16,0.1,1,0,0,0
18,6,200000,11899.82,0.06,0,21,0.4,1,0,0,0
75,5,25000,9990.61,0.4,0,12,9.8,1,0,0,0
50,28,10000,4624.13,0.46,0,16,0.7,1,1,0,0
42,6,10000,7744.56,0.77,0,1,2.0,1,0,0,0
37,28,50000,2361.14,0.05,0,3,0.1,1,0,0,0
37,23,200000,8761.48,0.04,0,23,4.0,1,0,0,0
47,15,25000,11448.59,0.46,1,11,1.7,1,0,0,0
63,29,100000,18942.11,0.19,0,15,3.5,1,0,0,0
58,3,200000,2265.34,0.01,2,16,1.4,1,0,0,0
34,26,25000,3726.25,0.15,1,1,0.9,1,0,0,0
76,16,100000,3306.56,0.03,0,9,0.3,0,0,0,0
24,19,200000,37515.14,0.19,1,17,0.7,1,0,0,0
48,7,100000,8185.72,0.08,1,16,0.0,1,0,0,0
40,12,200000,12158.74,0.06,0,23,0.1,0,0,0,0
38,1,100000,111465.99,1.11,0,19,0.4,0,1,0,0
21,5,200000,9683.54,0.05,0,11,0.1,1,1,0,0
75,21,100000,2556.85,0.03,1,18,0.0,0,1,0,0
31,17,10000,28884.64,2.89,0,22,2.1,0,0,0,0
55,3,10000,3040.99,0.3,0,22,8.2,1,0,6,0
66,14,100000,2000.04,0.02,1,5,0.8,1,0,0,0
65,25,200000,1771.73,0.01,1,8,0.0,0,0,0,0
40,19,200000,3696.43,0.02,1,6,1.0,1,0,0,0
70,24,200000,47700.24,0.24,2,3,7.1,1,1,0,0
21,1,25000,2184.0,0.09,0,12,6.5,1,0,0,0
29,10,10000,10473.91,1.05,0,18,1.4,1,1,0,0
51,3,10000,2162.72,0.22,0,18,0.3,1,0,0,0
25,20,10000,17525.32,1.75,0,0,3.0,1,1,1,0
42,28,100000,10477.21,0.1,0,3,1.5,1,0,0,0
39,4,50000,9114.13,0.18,1,22,4.5,1,0,0,0
51,22,100000,35376.83,0.35,0,3,5.4,1,0,0,0
38,19,10000,19381.3,1.94,0,16,2.2,1,1,0,0
29,1,200000,13873.95,0.07,0,18,0.5,0,1,0,0
36,8,200000,11008.13,0.06,0,14,3.7,1,1,0,0
24,9,200000,1928.78,0.01,0,15,2.7,1,0,0,0
29,5,50000,4539.84,0.09,0,21,0.9,0,0,0,0
53,27,25000,20849.25,0.83,1,22,0.4,1,0,0,0
69,9,25000,9290.52,0.37,0,21,3.3,1,1,0,0
48,13,50000,12881.59,0.26,1,8,0.6,1,0,0,0
30,15,200000,16600.11,0.08,0,7,8.6,1,1,0,0
30,5,50000,10901.49,0.22,0,2,2.9,1,0,0,0
46,1,10000,2391.71,0.24,0,2,1.7,0,0,0,0
53,16,200000,2129.05,0.01,0,19,1.6,1,0,0,0
30,21,100000,30842.76,0.31,0,9,0.1,0,0,0,0
30,29,100000,12069.63,0.12,0,15,1.1,1,0,0,0
28,4,25000,10356.86,0.41,0,5,4.9,1,0,0,0
61,16,25000,3160.63,0.13,0,1,2.2,0,0,0,0
55,28,200000,1002.68,0.01,2,17,0.0,0,0,9,0
34,7,50000,10959.49,0.22,0,21,0.7,1,0,0,0
24,5,200000,4687.21,0.02,0,1,0.1,1,0,7,0
63,19,200000,3085.28,0.02,0,0,1.9,1,0,0,0
72,6,10000,40096.11,4.01,0,23,8.6,1,0,0,0
45,28,100000,5107.0,0.05,0,18,1.3,1,0,0,0
50,2,50000,14908.22,0.3,0,17,1.6,1,0,0,0
52,12,100000,3347.61,0.03,0,17,0.1,1,0,0,0
79,22,10000,9251.09,0.93,0,12,1.2,1,0,0,0
35,16,100000,11167.46,0.11,0,7,1.4,1,0,0,0
60,9,25000,3498.75,0.14,0,9,1.7,1,0,0,0
35,18,10000,8850.56,0.89,0,17,1.0,1,0,0,0
43,11,100000,21459.12,0.21,0,12,2.6,1,1,0,0
66,16,50000,5099.7,0.1,1,8,0.6,1,0,0,0
40,23,100000,452.9,0.0,0,23,3.3,0,1,0,0
20,11,10000,38150.58,3.18,0,12,12.1,0,0,6,1
72,20,100000,14102.28,0.14,1,20,0.2,0,1,0,0
73,28,10000,8326.98,0.83,0,5,0.1,1,0,0,0
66,17,200000,2817.98,0.01,1,22,0.7,1,0,0,0
55,24,25000,17976.72,0.72,0,23,8.0,1,0,0,0
43,29,200000,3734.9,0.02,2,10,0.9,1,0,0,0
22,22,50000,1264.43,0.03,0,12,3.7,1,0,0,0
38,22,25000,4839.88,0.19,0,1,2.0,1,0,0,0
47,25,50000,1155.93,0.02,1,23,0.1,1,1,0,0
71,12,25000,21557.04,0.86,1,11,0.5,1,0,0,0
69,9,25000,4832.66,0.19,0,5,0.9,1,0,0,0
63,21,25000,15048.49,0.6,0,6,0.6,0,1,0,0
64,5,10000,7018.75,0.7,2,0,0.8,1,0,0,0
21,23,50000,6870.0,0.14,1,1,0.5,1,0,0,0
51,11,25000,20090.44,0.8,0,1,1.5,1,1,0,0
26,28,10000,13445.78,1.34,1,0,3.8,1,0,0,0
79,20,25000,20061.23,0.8,0,0,3.4,1,0,0,0
45,4,50000,8710.22,0.17,0,3,2.0,1,0,0,0
34,10,100000,21437.8,0.21,0,15,3.2,1,0,4,0
49,25,50000,3215.64,0.06,2,8,1.9,1,0,0,0
76,5,10000,3542.8,0.35,1,18,0.9,1,0,0,0
76,24,10000,42115.23,4.21,0,17,0.4,1,0,0,0
27,3,50000,16893.52,0.34,0,16,5.6,0,0,0,0
46,3,100000,49704.77,0.5,1,18,2.2,1,1,0,0
38,11,10000,1915.08,0.19,0,9,0.3,1,0,0,0
33,22,200000,9090.65,0.05,0,23,0.1,0,0,5,0
63,26,10000,6956.97,0.7,0,19,2.9,0,0,0,0
43,20,25000,5733.14,0.23,3,1,0.6,1,0,0,0
76,27,50000,1932.71,0.04,0,20,4.8,0,0,0,0
67,18,25000,9148.34,0.37,0,21,2.2,1,0,4,0
77,23,25000,4226.74,0.17,1,16,1.9,1,0,0,0
29,26,100000,3784.12,0.04,0,9,1.9,1,1,0,0
31,26,200000,14617.94,0.07,1,16,1.9,0,0,0,0
56,19,50000,102784.63,2.06,1,9,4.6,1,0,0,0
22,24,100000,11751.5,0.12,1,8,3.1,1,1,0,0
18,12,50000,23823.57,0.48,0,18,1.9,1,0,0,0
75,3,50000,11982.58,0.24,1,6,2.4,1,0,0,0
70,19,100000,14498.23,0.14,0,7,0.2,0,0,0,0
67,10,100000,7927.9,0.08,0,10,1.6,0,0,6,0
25,12,100000,16436.03,0.16,0,15,3.6,1,1,0,0
60,19,200000,6075.95,0.03,0,5,1.5,1,0,0,0
24,14,10000,10353.07,1.04,0,14,1.7,1,0,0,0
56,3,25000,19104.62,0.76,0,16,1.7,1,1,0,0
68,12,200000,1432.75,0.01,0,18,2.5,1,1,0,0
46,27,200000,17456.71,0.09,0,13,3.6,1,0,0,0
55,12,100000,8089.21,0.08,1,22,0.3,0,1,0,0
58,16,200000,77148.74,0.39,1,3,0.2,1,0,0,0
28,22,10000,5096.85,0.51,2,2,0.0,1,0,0,0
62,21,10000,14222.72,1.42,0,13,0.2,1,0,0,0
72,19,10000,1738.24,0.17,0,23,0.8,1,1,0,0
31,23,200000,19230.41,0.1,0,5,0.5,1,0,0,0
76,8,25000,540.48,0.02,0,20,6.3,0,0,4,0
44,13,200000,5404.07,0.03,0,23,0.3,0,1,0,0
33,22,200000,16328.93,0.08,1,16,0.9,1,1,0,0
73,11,200000,6183.31,0.03,0,2,0.9,0,0,0,0
23,5,25000,2684.7,0.11,0,8,3.0,1,0,5,0
66,3,200000,1137.64,0.01,0,3,1.3,1,0,0,0
60,24,100000,12846.48,0.13,0,19,3.7,0,1,1,0
32,21,100000,1126.96,0.01,0,22,2.2,1,1,0,0
60,20,200000,19283.14,0.1,2,8,1.0,1,0,0,0
67,3,50000,26574.96,0.53,0,17,4.3,1,0,0,0
51,23,200000,2261.51,0.01,0,2,0.3,1,0,0,0
76,13,10000,10832.01,1.08,1,22,0.3,1,0,0,0
73,9,100000,940.79,0.01,0,22,1.1,1,1,0,0
29,6,200000,26955.2,0.13,0,1,0.6,1,0,0,0
59,15,10000,8174.61,0.82,0,12,3.3,1,0,0,0
43,15,200000,29105.65,0.15,0,16,0.7,1,0,0,0
28,21,25000,858.14,0.03,0,13,0.9,1,0,0,0
27,16,50000,13108.37,0.26,0,18,0.5,1,0,0,0
33,23,50000,2901.59,0.06,1,4,0.0,1,0,0,0
67,22,100000,2110.6,0.02,0,0,0.0,1,0,0,0
34,22,100000,23120.99,0.23,1,16,0.9,1,1,0,0
54,12,50000,18961.89,0.38,0,15,2.7,1,0,0,0
54,28,100000,15081.96,0.15,0,20,0.5,1,1,0,0
66,25,25000,3523.92,0.14,1,19,8.0,1,0,0,0
64,21,25000,4651.76,0.19,1,19,0.2,0,0,0,0
71,5,100000,3943.36,0.04,0,15,0.0,1,0,0,0
60,26,10000,2628.96,0.26,0,20,1.5,1,1,0,0
29,22,200000,3762.78,0.02,0,13,0.9,1,0,0,0
36,29,200000,5900.49,0.03,0,20,0.8,1,0,0,0
37,20,25000,201.01,0.01,0,18,0.6,1,1,0,0
37,24,200000,8736.36,0.04,0,1,2.2,1,0,0,0
50,12,100000,1347.23,0.01,0,2,0.2,1,0,0,0
55,22,50000,23936.15,0.48,0,5,0.6,1,0,0,0
62,18,200000,17501.16,0.09,0,19,3.8,1,1,0,0
22,18,25000,9455.43,0.38,2,16,1.4,0,1,0,0
72,8,100000,7259.22,0.07,0,7,1.9,0,0,0,0
45,3,25000,3135.04,0.13,1,14,0.0,1,0,0,0
64,10,200000,1010.24,0.01,0,5,1.1,1,0,0,0
48,27,100000,15869.81,0.16,0,8,0.8,1,0,9,0
30,2,100000,14659.04,0.15,1,7,1.6,1,1,0,0
23,14,10000,33487.18,3.35,0,11,2.7,0,1,0,0
33,25,50000,41013.13,0.82,0,22,7.8,1,0,0,0
67,6,200000,41528.74,0.21,1,11,6.7,0,0,0,0
72,13,200000,1588.06,0.01,1,6,0.8,1,0,0,0
59,18,100000,14133.58,0.14,0,8,0.0,1,0,0,0
65,23,50000,55319.15,1.11,1,19,1.6,1,1,0,0
62,28,10000,13805.31,1.38,1,11,2.4,1,0,0,0
18,3,200000,63154.46,0.32,0,20,3.1,1,0,0,0
32,18,10000,21272.65,2.13,0,1,1.5,1,0,0,0
55,1,10000,6502.76,0.65,0,0,0.1,1,0,0,0
21,23,25000,7133.76,0.29,1,23,0.9,0,0,0,0
71,26,200000,46779.24,0.23,0,16,2.7,1,0,0,0
35,22,100000,5624.28,0.06,1,20,1.1,1,1,0,0
67,11,10000,13638.42,1.36,1,2,5.8,1,1,0,0
56,8,200000,6852.31,0.03,1,1,2.8,1,0,0,0
51,7,10000,4429.4,0.44,0,17,2.8,1,0,0,0
77,5,200000,2693.28,0.01,0,17,1.3,1,0,0,0
74,28,100000,9225.7,0.09,0,6,0.3,1,0,0,0
74,5,25000,38279.45,1.53,0,6,1.2,1,0,0,0
76,19,100000,4463.2,0.04,0,6,6.5,1,1,0,0
73,26,10000,1892.3,0.19,0,4,1.5,1,1,0,0
72,26,200000,13987.22,0.07,0,9,0.1,0,0,0,0
54,9,25000,6806.74,0.27,1,1,3.4,1,0,0,0
22,15,100000,18190.65,0.18,1,7,6.4,1,1,0,0
62,1,200000,6672.97,0.03,0,10,0.6,0,0,0,0
30,8,10000,5130.55,0.51,0,23,1.2,1,0,0,0
42,1,100000,5303.92,0.05,0,19,3.3,1,0,0,0
65,20,10000,21761.77,2.18,0,23,5.4,0,0,0,0
52,19,200000,6454.02,0.03,0,0,0.0,1,0,0,0
36,3,200000,13841.81,0.07,0,12,3.5,1,0,0,0
44,12,25000,73289.34,2.93,0,19,0.5,0,1,0,0
28,20,50000,2731.86,0.05,1,21,1.4,1,0,0,0
31,21,100000,28275.69,0.28,1,14,0.8,1,0,0,0
69,6,50000,22508.21,0.45,1,10,0.7,0,0,0,0
24,5,200000,34076.66,0.17,2,16,11.4,1,0,0,0
65,25,100000,27507.06,0.28,0,3,1.4,1,0,0,0
71,15,200000,40399.55,0.2,0,2,0.2,0,1,0,0
25,27,25000,27619.25,0.92,0,3,10.9,1,0,8,1
60,21,10000,7960.59,0.8,1,19,1.9,1,1,0,0
34,22,50000,4371.76,0.09,1,15,1.2,1,0,0,0
70,28,50000,2669.94,0.05,1,8,1.0,1,0,0,0
70,25,50000,5927.29,0.12,1,20,1.4,1,0,0,0
44,10,10000,3655.58,0.37,0,23,0.7,1,0,0,0
49,10,25000,7260.01,0.29,1,17,0.7,0,0,0,0
24,1,100000,6740.66,0.07,2,17,0.1,1,1,0,0
39,24,50000,2762.34,0.06,0,18,0.4,1,0,0,0
39,17,10000,9089.96,0.91,0,20,1.4,0,0,0,0
24,10,200000,28175.46,0.14,0,5,0.0,1,0,0,0
47,13,100000,15557.45,0.16,0,15,0.1,1,1,0,0
28,25,200000,45886.89,0.23,0,21,1.2,1,1,0,0
30,20,10000,15860.03,1.59,0,17,0.3,1,1,0,0
44,16,200000,4067.55,0.02,1,17,0.0,1,0,0,0
47,9,100000,1993.81,0.02,0,12,0.8,1,0,0,0
55,28,200000,4634.13,0.02,0,23,1.9,1,1,0,0
63,17,200000,5930.88,0.03,0,19,2.5,0,1,0,0
