transaction_id,amount,hour,day_of_week,transaction_frequency,avg_transaction_amount,account_age_days,device_change,location_change,transactions_last_hour,transactions_last_day,merchant_risk_score,new_merchant,failed_attempts,is_fraud
UPI_LEGIT_014617,18.36,19,4,3,60.03,712,0,0,1,4,0.221,1,0,0
UPI_FRAUD_001744,58730.57,17,0,3,26.6,320,1,0,5,5,0.097,1,3,1
UPI_LEGIT_004896,154.93,9,1,3,308.04,2291,0,0,1,3,0.074,0,1,0
UPI_LEGIT_010475,196.98,19,3,3,276.87,3467,0,1,0,2,0.288,0,0,0
UPI_LEGIT_004010,29.93,22,3,3,112.29,460,1,0,0,4,0.392,0,0,0
UPI_LEGIT_003919,68.84,14,6,1,317.64,2754,0,0,0,1,0.388,0,1,0
UPI_FRAUD_001586,15576.48,20,4,8,60.36,616,1,0,3,10,0.631,1,1,1
UPI_LEGIT_008900,114.59,6,4,5,199.06,2782,0,0,0,1,0.315,0,0,0
UPI_LEGIT_004665,1725.9,16,4,3,95.04,3096,0,0,0,4,0.394,0,0,0
UPI_LEGIT_009604,7.71,22,3,3,507.33,432,0,0,1,3,0.103,0,0,0
UPI_LEGIT_006550,306.61,16,6,4,157.57,666,0,0,0,2,0.176,0,0,0
UPI_FRAUD_000286,1204110.26,4,4,3,43.15,1730,0,1,1,4,0.639,1,0,1
UPI_LEGIT_013775,169.69,20,1,2,55.43,3267,0,0,0,2,0.064,0,0,0
UPI_LEGIT_013463,704.46,12,4,2,288.58,1940,0,0,2,4,0.258,1,0,0
UPI_LEGIT_014749,169.43,14,6,5,66.27,3278,0,0,1,3,0.197,0,0,0
UPI_LEGIT_010949,144.64,10,4,4,420.98,3457,0,0,2,6,0.008,0,0,0
UPI_LEGIT_013324,342.72,20,5,5,158.56,802,0,0,0,2,0.122,0,0,0
UPI_LEGIT_014438,64.56,17,1,3,142.35,403,0,0,1,3,0.207,0,0,0
UPI_FRAUD_001623,54133.38,3,6,8,32.03,2618,0,0,3,8,0.471,0,5,1
UPI_LEGIT_013413,7.37,21,0,1,294.26,1529,0,0,1,0,0.378,0,0,0
UPI_FRAUD_000351,1343217.13,4,5,5,7.76,2836,0,0,2,0,0.821,1,1,1
UPI_LEGIT_014353,156.04,8,0,3,1072.34,1619,0,0,0,1,0.075,0,0,0
UPI_LEGIT_003616,3320.56,10,1,5,99.77,1023,0,0,0,2,0.128,0,0,0
UPI_FRAUD_000566,631215.48,16,1,2,106.58,1827,1,0,2,0,0.99,1,2,1
UPI_FRAUD_000914,365524.04,0,5,2,17.9,1124,0,0,1,5,0.345,1,2,1
UPI_LEGIT_004549,63.98,14,3,3,144.03,2261,0,0,0,2,0.24,0,0,0
UPI_LEGIT_005781,234.44,22,3,3,295.08,2744,0,0,0,4,0.149,0,0,0
UPI_LEGIT_002957,62.53,21,2,1,88.02,3394,0,0,0,2,0.066,0,0,0
UPI_LEGIT_009224,1.85,14,5,2,30.75,3286,0,0,0,3,0.372,0,0,0
UPI_LEGIT_007834,1978.22,21,6,1,58.14,1277,0,0,0,5,0.322,1,1,0
UPI_LEGIT_011001,215.83,6,6,5,64.44,392,0,0,1,2,0.253,1,0,0
UPI_LEGIT_013958,24.66,18,0,7,157.94,3388,0,0,0,2,0.145,1,0,0
UPI_LEGIT_007743,108.7,22,4,0,265.25,2668,0,0,0,3,0.167,0,0,0
UPI_FRAUD_001579,56612.16,0,0,13,269.11,3325,1,0,5,8,0.257,1,1,1
UPI_LEGIT_013887,110.61,18,2,2,65.12,857,0,0,0,2,0.365,0,0,0
UPI_FRAUD_001398,98743.33,8,5,7,39.21,1204,1,0,2,13,0.506,1,2,1
UPI_FRAUD_001530,70539.22,7,4,11,23.97,3566,0,0,4,7,0.699,1,2,1
UPI_LEGIT_013880,168.72,9,6,3,24.72,1996,0,0,0,1,0.184,0,1,0
UPI_LEGIT_007793,304.05,17,0,5,1168.93,3029,0,0,1,0,0.347,0,0,0
UPI_LEGIT_005350,787.75,9,4,4,129.63,2962,0,0,1,1,0.052,0,0,0
UPI_FRAUD_001624,94182.49,12,2,10,74.06,1463,0,1,6,7,0.413,0,1,1
UPI_LEGIT_002525,53.29,9,2,2,70.42,1350,0,0,1,3,0.001,0,0,0
UPI_FRAUD_002227,185355.81,18,1,3,125.2,27,0,0,1,2,0.565,0,0,1
UPI_FRAUD_000487,1070853.03,21,4,5,666.8,654,0,0,1,1,0.867,1,0,1
UPI_LEGIT_003289,664.24,11,5,5,459.51,3581,0,0,1,1,0.246,0,0,0
UPI_LEGIT_012692,500.78,11,0,5,277.04,2214,0,0,0,0,0.094,0,1,0
UPI_FRAUD_000379,939219.3,5,0,5,33.93,1534,0,1,1,0,0.63,0,0,1
UPI_LEGIT_011275,81.22,8,3,3,147.75,2154,0,0,0,4,0.164,1,0,0
UPI_LEGIT_002968,16.63,7,4,2,142.64,1978,0,0,0,1,0.335,0,1,0
UPI_LEGIT_005040,178.96,22,3,1,268.98,1153,0,0,0,4,0.216,0,0,0
UPI_LEGIT_014593,72.83,8,1,1,72.01,3041,0,0,1,1,0.329,0,0,0
UPI_LEGIT_007305,1340.9,10,2,3,54.08,3107,0,0,1,1,0.258,0,0,0
UPI_FRAUD_000357,1625407.74,0,5,2,312.45,2514,0,0,1,3,0.761,1,0,1
UPI_LEGIT_010157,92.06,9,2,5,87.62,500,0,0,2,3,0.307,0,0,0
UPI_LEGIT_008299,197.22,7,4,4,341.21,2691,0,0,1,2,0.078,0,0,0
UPI_LEGIT_010875,140.55,20,2,2,98.72,3259,0,0,1,2,0.326,0,0,0
UPI_FRAUD_000047,1479119.16,1,3,6,21.6,910,0,1,0,0,0.683,0,0,1
UPI_LEGIT_006312,46.84,18,4,3,624.5,3620,0,0,0,2,0.266,0,0,0
UPI_LEGIT_011656,3.35,13,6,2,176.87,576,0,0,2,1,0.129,0,0,0
UPI_LEGIT_013567,8.41,12,1,2,100.55,457,0,0,1,3,0.248,0,0,0
UPI_FRAUD_000708,1329490.67,7,6,2,220.04,533,1,0,0,0,0.89,0,0,1
UPI_LEGIT_006298,724.28,17,1,0,356.69,2057,0,0,1,3,0.317,0,0,0
UPI_LEGIT_003954,1897.04,20,0,6,34.12,560,0,0,0,1,0.193,0,0,0
UPI_FRAUD_000836,741624.27,9,2,3,53.8,217,1,1,0,2,0.734,0,0,1
UPI_LEGIT_011544,270.85,20,6,1,57.98,1735,0,0,0,3,0.162,0,0,0
UPI_LEGIT_002342,536.97,15,1,4,141.4,1434,0,0,0,2,0.007,1,0,0
UPI_LEGIT_005729,294.14,13,5,3,206.36,3525,0,0,0,3,0.294,1,0,0
UPI_LEGIT_012130,597.5,11,0,2,20.57,2696,0,0,0,3,0.351,0,0,0
UPI_LEGIT_012436,204.43,14,3,3,149.47,919,0,0,0,3,0.322,0,0,0
UPI_LEGIT_007541,64.15,22,6,5,120.28,2816,0,0,0,1,0.037,0,0,0
UPI_LEGIT_007403,770.1,7,3,1,132.55,3517,0,0,1,0,0.031,0,0,0
UPI_LEGIT_006338,30.6,6,6,0,189.39,188,0,0,0,1,0.352,0,0,0
UPI_LEGIT_004960,77.14,12,2,4,133.01,1937,0,0,2,3,0.043,0,0,0
UPI_LEGIT_012360,17.14,19,1,5,44.13,314,0,0,0,3,0.305,1,0,0
UPI_LEGIT_013619,88.43,7,0,4,87.14,616,0,1,0,2,0.099,0,0,0
UPI_LEGIT_014570,692.03,19,5,4,22.68,1836,0,0,0,2,0.105,0,0,0
UPI_LEGIT_010368,46.99,9,2,1,484.68,3027,0,0,0,2,0.134,0,0,0
UPI_LEGIT_012587,140.85,9,3,2,26.51,1918,0,0,0,0,0.139,1,0,0
UPI_LEGIT_004391,178.45,19,6,3,1079.23,3269,0,0,1,1,0.385,0,0,0
UPI_LEGIT_008132,8069.35,21,5,6,150.07,3498,0,0,0,1,0.287,0,0,0
UPI_LEGIT_013436,213.08,6,1,2,929.52,1646,1,0,0,2,0.22,0,0,0
UPI_LEGIT_004900,500.61,19,4,4,92.37,1452,0,0,1,1,0.169,0,0,0
UPI_LEGIT_008607,47.78,12,5,2,188.72,530,0,0,0,2,0.262,0,0,0
UPI_LEGIT_006081,25.93,19,1,1,98.59,1453,0,0,1,1,0.195,0,0,0
UPI_LEGIT_007013,120.47,11,0,4,46.34,488,0,0,0,1,0.235,0,0,0
UPI_LEGIT_004058,43.35,22,2,1,227.6,2349,0,0,0,5,0.192,0,1,0
UPI_LEGIT_006769,17.57,12,1,3,2613.74,2255,0,0,0,1,0.026,1,0,0
UPI_LEGIT_004921,207.52,12,5,3,117.34,1668,0,0,1,2,0.238,0,0,0
UPI_LEGIT_010990,43.35,19,4,2,49.89,2900,0,0,0,1,0.073,0,0,0
UPI_LEGIT_011492,265.72,13,3,3,21.68,3559,0,0,1,0,0.306,0,0,0
UPI_LEGIT_008683,1065.54,10,3,2,280.91,2441,0,0,0,2,0.396,0,0,0
UPI_LEGIT_004315,16.3,22,4,3,114.03,1708,0,0,0,3,0.383,0,0,0
UPI_LEGIT_004743,20.91,21,3,1,1488.8,633,0,0,0,2,0.013,0,0,0
UPI_LEGIT_013929,33.9,7,3,4,272.39,2502,0,0,1,0,0.31,0,0,0
UPI_LEGIT_003838,6.07,14,6,3,38.77,1434,0,0,0,4,0.342,0,0,0
UPI_FRAUD_001254,444316.15,2,5,3,40.45,1971,0,0,0,4,0.075,1,0,1
UPI_LEGIT_004755,13.75,17,2,3,1222.69,3286,0,0,0,0,0.118,0,0,0
UPI_FRAUD_001475,98735.81,8,5,8,151.59,637,1,0,2,11,0.107,0,1,1
UPI_LEGIT_014382,5906.12,6,3,4,753.09,2592,0,0,1,3,0.123,0,0,0
UPI_LEGIT_012314,109.26,21,5,5,25.12,655,0,0,1,2,0.091,0,0,0
UPI_LEGIT_013924,162.61,6,4,3,74.5,3567,0,0,1,0,0.251,0,0,0
UPI_LEGIT_004866,1474.05,22,5,2,344.54,2402,0,0,0,5,0.056,0,0,0
UPI_LEGIT_011156,47.89,15,4,1,380.64,2759,0,0,0,6,0.28,1,0,0
UPI_LEGIT_014342,198.66,14,3,1,50.18,324,0,0,0,2,0.047,0,0,0
UPI_LEGIT_011094,39.14,13,0,7,77.46,341,0,0,1,0,0.206,0,0,0
UPI_LEGIT_003938,163.83,11,1,7,454.84,514,0,0,0,4,0.018,0,0,0
UPI_LEGIT_010663,6.42,8,3,2,180.37,1360,0,0,1,1,0.236,0,0,0
UPI_FRAUD_000304,582652.3,1,0,4,42.92,3056,0,0,0,3,0.726,0,0,1
UPI_LEGIT_002323,77.25,11,3,6,8.25,1550,0,0,0,3,0.156,0,0,0
UPI_LEGIT_008993,49.04,17,4,5,309.85,2184,0,0,1,2,0.004,0,0,0
UPI_LEGIT_010915,50.85,19,0,1,599.59,1386,0,0,1,4,0.247,0,0,0
UPI_LEGIT_014412,55.01,7,3,3,223.74,1708,0,0,1,2,0.192,0,0,0
UPI_LEGIT_006486,60.88,17,3,2,115.18,809,0,0,1,1,0.236,0,0,0
UPI_LEGIT_014472,347.67,17,4,4,22.91,1484,0,0,1,4,0.164,0,0,0
UPI_LEGIT_013217,40.27,17,1,2,98.43,2350,0,0,0,1,0.004,0,0,0
UPI_LEGIT_011792,73.08,14,5,5,819.05,2137,0,0,1,3,0.247,1,0,0
UPI_LEGIT_006259,250.3,6,3,4,131.52,1295,0,0,0,2,0.147,0,0,0
UPI_FRAUD_001739,39064.84,0,3,8,143.42,3366,1,1,3,9,0.337,0,1,1
UPI_LEGIT_013156,48.52,18,5,3,66.22,1817,0,0,0,1,0.061,1,0,0
UPI_LEGIT_012669,749.73,11,3,3,657.71,1033,0,0,1,1,0.259,0,0,0
UPI_LEGIT_006580,87.98,7,3,6,531.87,734,0,0,0,1,0.345,0,0,0
UPI_LEGIT_013993,5.91,19,0,4,112.06,1173,0,0,0,2,0.355,0,0,0
UPI_LEGIT_003274,131.32,20,1,2,46.04,1255,0,0,1,2,0.348,0,0,0
UPI_LEGIT_010845,1169.12,21,6,3,231.06,2622,0,0,1,2,0.201,0,0,0
UPI_FRAUD_002167,272509.17,7,4,4,25.45,31,0,0,0,1,0.074,0,1,1
UPI_FRAUD_001393,30424.95,3,6,9,352.52,211,0,1,5,15,0.206,0,3,1
UPI_LEGIT_005524,322.43,12,2,1,325.49,1460,0,0,0,1,0.349,0,0,0
UPI_LEGIT_002543,125.26,6,2,2,1056.59,2839,0,0,0,3,0.218,0,0,0
UPI_LEGIT_012801,18.31,21,6,3,238.13,1303,0,0,0,5,0.298,0,0,0
UPI_LEGIT_007520,185.38,18,2,6,367.29,1659,0,0,1,4,0.012,0,0,0
UPI_LEGIT_006006,1232.72,18,2,3,114.29,3586,0,1,0,3,0.103,0,0,0
UPI_FRAUD_001270,228195.85,1,3,3,35.29,1232,1,0,1,0,0.095,1,1,1
UPI_FRAUD_002140,561049.27,15,5,2,20.3,36,0,0,0,2,0.792,0,0,1
UPI_LEGIT_013549,82.94,22,6,1,37.47,1405,0,0,0,2,0.366,0,0,0
UPI_LEGIT_006803,321.92,20,3,1,53.64,316,0,0,0,3,0.394,0,0,0
UPI_LEGIT_013561,38.63,20,0,4,186.18,621,0,0,0,0,0.322,0,1,0
UPI_LEGIT_006264,8.1,16,5,7,124.22,2642,0,0,2,4,0.184,0,0,0
UPI_LEGIT_014711,376.33,10,5,0,59.07,1892,1,0,0,2,0.37,0,0,0
UPI_LEGIT_006786,8908.46,20,2,3,136.67,958,0,0,1,1,0.038,0,0,0
UPI_LEGIT_009942,94.98,12,1,0,70.18,233,0,0,1,3,0.053,0,1,0
UPI_LEGIT_006904,91.4,7,1,2,298.92,2943,0,0,0,4,0.346,1,0,0
UPI_LEGIT_011709,157.21,9,0,4,145.16,729,0,0,2,2,0.224,0,0,0
UPI_LEGIT_011274,852.72,21,2,3,778.63,997,0,0,0,2,0.372,0,0,0
UPI_LEGIT_008934,270.82,20,0,3,63.33,2692,0,0,0,2,0.047,0,0,0
UPI_LEGIT_014784,278.48,14,1,3,584.19,2587,0,1,0,2,0.278,0,0,0
UPI_LEGIT_008598,80.19,11,0,4,242.24,1803,0,0,0,0,0.268,1,0,0
UPI_LEGIT_014468,142.69,13,4,3,239.79,699,0,0,1,2,0.22,0,0,0
UPI_LEGIT_007944,51.74,14,3,3,202.5,3539,0,0,1,0,0.053,0,0,0
UPI_LEGIT_002390,64.76,20,4,4,109.15,1540,0,0,0,0,0.17,1,0,0
UPI_LEGIT_009483,207.24,7,4,1,28.8,2785,0,1,0,5,0.229,0,0,0
UPI_LEGIT_007063,219.01,15,4,4,73.5,1691,0,0,0,1,0.017,1,0,0
UPI_LEGIT_009559,409.7,6,4,3,539.04,1461,0,0,1,1,0.334,0,0,0
UPI_LEGIT_013918,21.66,12,4,0,367.11,3250,0,0,0,1,0.353,0,0,0
UPI_LEGIT_009931,159.28,19,6,3,713.4,3493,0,0,0,2,0.181,0,0,0
UPI_LEGIT_007042,140.7,18,0,2,154.98,494,0,0,0,3,0.218,0,0,0
UPI_LEGIT_012520,1012.06,17,1,4,27.91,780,0,0,0,2,0.059,0,0,0
UPI_LEGIT_012404,4247.06,13,3,4,85.03,575,0,0,0,3,0.387,0,0,0
UPI_LEGIT_008215,32.6,14,6,4,97.52,374,0,0,0,1,0.317,0,0,0
UPI_LEGIT_006051,90.84,18,5,2,154.63,2515,0,0,3,2,0.131,0,0,0
UPI_LEGIT_006977,74.56,20,5,6,325.61,454,0,0,0,0,0.129,0,0,0
UPI_LEGIT_013301,33.28,6,6,3,156.63,2818,0,0,2,1,0.081,0,0,0
UPI_LEGIT_006270,246.57,20,1,3,426.23,3598,0,0,0,2,0.115,0,0,0
UPI_LEGIT_007453,738.11,8,0,3,201.02,1760,0,0,0,4,0.08,0,0,0
UPI_LEGIT_007271,239.93,8,6,3,190.71,2019,0,0,0,3,0.352,0,0,0
UPI_LEGIT_012368,9974.91,19,0,4,179.28,342,0,0,0,2,0.357,1,0,0
UPI_LEGIT_004123,13.83,15,2,5,89.94,2962,0,0,1,2,0.153,0,0,0
UPI_FRAUD_001139,467358.21,4,4,2,35.63,2387,1,0,0,3,0.374,1,0,1
UPI_LEGIT_005292,42.76,20,0,5,15.87,964,0,1,1,3,0.257,0,0,0
UPI_LEGIT_007747,1255.96,11,1,4,240.18,3038,0,0,0,2,0.373,0,0,0
UPI_LEGIT_012714,142.95,17,4,5,140.44,1861,0,0,1,2,0.044,0,0,0
UPI_LEGIT_010263,1295.3,19,2,3,225.54,2418,0,0,0,4,0.069,0,0,0
UPI_LEGIT_011273,21.79,12,3,4,100.33,1816,0,0,1,3,0.281,0,0,0
UPI_LEGIT_005528,322.06,21,3,5,33.18,3024,0,0,1,2,0.014,1,1,0
UPI_FRAUD_000828,619884.07,19,4,6,140.43,2033,1,0,1,3,0.726,1,0,1
UPI_LEGIT_014682,5.75,16,3,4,21.45,3308,0,0,1,3,0.266,1,0,0
UPI_LEGIT_003753,75.09,12,4,2,21.37,1253,0,0,0,5,0.33,1,0,0
UPI_LEGIT_007640,262.12,13,4,5,480.24,1296,0,0,0,2,0.262,0,1,0
UPI_LEGIT_012036,305.09,20,6,4,203.77,3212,0,0,1,0,0.052,0,0,0
UPI_LEGIT_012214,108.15,10,5,4,177.87,2508,0,0,0,5,0.156,0,0,0
UPI_FRAUD_001261,259915.1,0,0,5,15.33,3615,1,0,1,1,0.251,0,1,1
UPI_LEGIT_004441,1165.36,9,4,3,256.27,813,0,0,0,2,0.218,0,0,0
UPI_LEGIT_008581,336.77,12,3,2,193.44,1700,0,0,1,6,0.233,0,0,0
UPI_LEGIT_007247,10.45,14,4,5,73.95,1746,0,1,0,1,0.287,0,0,0
UPI_LEGIT_011623,15.79,13,4,2,305.43,471,0,0,0,4,0.036,0,0,0
UPI_LEGIT_009820,49.15,7,1,1,176.25,2759,0,0,1,0,0.082,0,0,0
UPI_LEGIT_011513,2.25,7,0,0,190.89,1177,0,0,0,3,0.021,1,0,0
UPI_LEGIT_014427,1.47,13,6,3,242.86,198,0,0,0,0,0.379,0,0,0
UPI_LEGIT_002589,22.16,9,6,5,952.79,1281,0,0,2,0,0.291,1,0,0
UPI_LEGIT_014004,58.83,15,2,0,373.45,309,0,0,0,2,0.031,0,0,0
UPI_LEGIT_007324,977.96,16,5,1,62.17,1177,0,0,0,2,0.366,0,1,0
UPI_LEGIT_009403,291.38,11,4,3,108.62,772,0,1,0,1,0.216,0,0,0
UPI_LEGIT_011843,42.86,19,0,4,81.38,1343,0,0,0,1,0.039,0,0,0
UPI_LEGIT_005406,907.18,22,6,4,190.81,548,0,0,0,0,0.075,0,0,0
UPI_LEGIT_002802,504.95,10,5,6,82.59,1879,0,0,1,0,0.131,0,0,0
UPI_LEGIT_006423,676.18,8,0,1,65.35,1425,0,0,0,2,0.265,1,0,0
UPI_LEGIT_005794,845.32,21,3,4,112.19,1896,0,0,0,3,0.104,0,1,0
UPI_LEGIT_002684,11.11,7,3,3,595.34,288,0,0,1,1,0.01,0,0,0
UPI_LEGIT_009902,60.66,16,3,0,150.74,1511,0,0,0,0,0.397,0,0,0
UPI_LEGIT_008817,3975.46,17,1,4,122.27,3253,0,0,0,3,0.263,0,0,0
UPI_LEGIT_003307,24.38,8,5,3,462.95,2691,0,0,0,3,0.134,0,0,0
UPI_LEGIT_013898,207.71,6,6,2,32.16,3597,0,0,0,0,0.118,0,0,0
UPI_LEGIT_004862,85.13,18,4,5,85.18,754,0,0,2,2,0.013,0,0,0
UPI_LEGIT_009737,1164.16,10,3,2,166.1,284,0,0,0,3,0.074,0,0,0
UPI_FRAUD_000476,720066.25,6,6,5,13.85,2634,1,0,0,2,0.636,0,0,1
UPI_LEGIT_011396,38.24,9,3,1,45.37,3643,0,0,0,1,0.356,1,0,0
UPI_LEGIT_004561,400.94,6,5,1,515.66,2593,0,0,0,1,0.071,0,0,0
UPI_LEGIT_008196,52.22,10,0,1,190.49,1007,0,0,0,5,0.042,0,0,0
UPI_FRAUD_002009,134343.08,22,0,2,86.73,57,0,1,0,2,0.151,1,1,1
UPI_LEGIT_004115,11.52,14,1,1,88.58,562,0,0,0,2,0.31,0,0,0
UPI_LEGIT_009594,496.03,9,6,3,295.26,3049,0,0,0,1,0.082,0,0,0
UPI_LEGIT_008788,42.34,9,4,1,31.22,1565,0,0,1,1,0.088,0,0,0
UPI_LEGIT_004706,10.28,22,6,4,77.41,2419,0,0,0,1,0.01,0,0,0
UPI_FRAUD_000339,1042410.98,3,2,2,191.51,2101,0,1,1,3,0.751,1,0,1
UPI_LEGIT_003804,812.73,16,3,3,174.33,1562,0,0,1,2,0.34,0,0,0
UPI_LEGIT_007514,185.38,11,6,3,136.82,3181,0,0,0,1,0.241,0,0,0
UPI_FRAUD_001683,89127.79,4,2,9,86.2,809,0,0,2,6,0.15,0,4,1
UPI_LEGIT_004984,48.37,12,3,2,10.84,3043,0,0,0,3,0.191,0,0,0
UPI_FRAUD_000794,1438337.2,10,4,3,1282.73,1116,1,0,2,2,0.845,0,1,1
UPI_LEGIT_010041,10.36,13,6,5,114.45,3638,0,0,1,4,0.013,0,0,0
UPI_LEGIT_014442,29.99,6,1,3,19.49,2619,0,0,0,1,0.018,0,0,0
UPI_LEGIT_010309,4.25,21,6,5,287.59,2293,0,0,0,4,0.289,0,0,0
UPI_FRAUD_001034,337923.33,0,2,1,10.96,2232,1,0,0,6,0.319,0,0,1
UPI_FRAUD_001454,32995.6,11,1,6,23.52,2570,1,1,2,8,0.113,0,0,1
UPI_LEGIT_011146,176.73,12,1,3,123.89,818,0,0,0,3,0.339,0,0,0
UPI_FRAUD_001534,93731.55,13,6,8,21.25,291,0,0,0,7,0.519,0,2,1
UPI_LEGIT_008929,1339.15,7,5,4,57.66,1841,0,0,1,2,0.135,0,0,0
UPI_LEGIT_009353,71.69,22,5,1,31.94,2171,0,0,2,1,0.219,0,0,0
UPI_LEGIT_007484,418.93,14,3,3,55.44,1222,0,0,1,4,0.301,1,0,0
UPI_LEGIT_010327,677.01,12,5,3,15.17,2334,0,0,0,4,0.155,0,0,0
UPI_LEGIT_005049,306.68,14,0,3,17.81,1962,0,0,1,1,0.289,0,0,0
UPI_LEGIT_003098,26.01,13,1,1,275.41,240,0,0,1,1,0.31,0,0,0
UPI_FRAUD_000168,1419937.53,0,5,5,16.98,1338,0,0,0,2,0.797,0,1,1
UPI_LEGIT_009841,312.48,21,0,3,51.3,2168,0,0,3,1,0.052,0,0,0
UPI_FRAUD_001493,52788.34,6,0,9,127.1,2110,0,0,4,16,0.569,1,1,1
UPI_LEGIT_007058,457.41,17,4,4,112.41,772,0,0,0,1,0.294,1,0,0
UPI_LEGIT_009089,488.2,13,5,2,168.39,877,0,0,0,2,0.056,1,0,0
UPI_LEGIT_002966,61.01,15,3,3,145.23,692,0,0,0,0,0.051,0,0,0
UPI_FRAUD_000434,725465.93,1,6,5,118.26,1317,1,0,0,2,0.969,1,0,1
UPI_LEGIT_013844,147.17,17,2,3,36.31,2144,0,0,1,1,0.22,0,0,0
UPI_LEGIT_013997,1455.08,21,6,2,41.81,1193,0,0,0,3,0.18,0,0,0
UPI_LEGIT_010840,121.09,9,5,5,108.43,2079,0,0,1,3,0.159,0,0,0
UPI_LEGIT_004313,296.58,21,2,4,133.63,275,0,0,1,2,0.221,1,0,0
UPI_LEGIT_011814,216.07,13,1,2,19.52,825,0,0,2,3,0.057,0,0,0
UPI_LEGIT_013441,2807.27,17,3,1,700.36,2972,0,1,0,1,0.027,0,0,0
UPI_LEGIT_004077,40.46,15,5,5,140.29,2501,0,0,0,2,0.337,0,0,0
UPI_LEGIT_014562,938.59,13,5,6,564.69,3001,0,0,1,5,0.372,0,0,0
UPI_LEGIT_013393,118.1,9,6,3,61.08,2247,0,0,1,2,0.374,0,1,0
UPI_LEGIT_003780,83.9,20,5,3,502.14,449,0,0,1,2,0.183,0,0,0
UPI_LEGIT_005386,755.25,13,1,4,28.94,3277,0,0,1,1,0.205,1,1,0
UPI_LEGIT_007534,14.6,14,4,2,64.15,3172,0,0,0,1,0.217,0,0,0
UPI_FRAUD_000925,429033.49,2,3,3,249.38,1260,1,1,0,1,0.115,0,1,1
UPI_LEGIT_009102,72.08,11,4,2,1251.69,2726,0,0,1,2,0.387,0,0,0
UPI_LEGIT_007336,138.68,6,0,3,389.61,2889,0,0,2,2,0.206,0,0,0
UPI_LEGIT_013572,269.78,20,4,3,247.24,347,0,0,1,2,0.074,0,0,0
UPI_LEGIT_011097,146.17,7,2,4,118.18,1953,0,0,1,0,0.231,0,0,0
UPI_LEGIT_009100,250.84,22,4,5,114.45,2757,0,0,0,7,0.337,0,0,0
UPI_FRAUD_001107,361222.36,0,1,1,69.43,716,1,0,2,3,0.649,0,0,1
UPI_FRAUD_001053,466022.29,3,1,2,23.1,2416,0,1,0,2,0.295,0,0,1
UPI_LEGIT_008606,38.65,18,6,2,37.98,1933,0,0,1,1,0.25,0,0,0
UPI_LEGIT_004215,123.85,8,6,3,190.66,824,0,0,0,3,0.151,0,0,0
UPI_LEGIT_013829,20.33,11,0,1,34.25,1915,0,0,2,2,0.151,0,0,0
UPI_LEGIT_010896,31.92,8,0,3,98.31,2216,0,0,1,1,0.079,0,0,0
UPI_FRAUD_001022,486822.16,5,0,2,90.33,3569,1,0,0,6,0.201,0,0,1
UPI_LEGIT_014701,331.03,11,3,4,100.82,510,0,0,1,3,0.374,1,0,0
UPI_LEGIT_010673,80.95,18,3,7,145.87,620,0,0,2,1,0.071,0,1,0
UPI_LEGIT_006669,22.4,13,5,2,279.15,2290,0,0,0,2,0.265,0,1,0
UPI_LEGIT_005025,159.23,13,1,0,10.78,1425,0,0,1,2,0.309,0,0,0
UPI_LEGIT_008603,549.88,13,2,6,244.83,3445,0,0,1,1,0.309,0,0,0
UPI_LEGIT_006077,248.42,18,2,3,31.45,1881,0,0,0,1,0.183,1,0,0
UPI_LEGIT_002512,15.5,7,5,3,83.62,3609,0,0,0,1,0.192,1,0,0
UPI_LEGIT_004244,2172.52,10,4,1,109.66,3612,0,0,0,2,0.071,0,0,0
UPI_LEGIT_006421,212.08,9,0,2,194.28,1877,0,0,0,1,0.063,1,0,0
UPI_FRAUD_002201,880951.19,3,3,2,570.57,76,0,0,2,2,0.602,0,1,1
UPI_LEGIT_007821,172.86,13,1,2,214.58,698,0,0,0,4,0.104,0,0,0
UPI_LEGIT_014006,44.27,15,3,7,206.17,1987,0,0,0,1,0.117,0,0,0
UPI_LEGIT_007978,613.48,10,2,4,47.56,1727,0,0,1,0,0.097,0,1,0
UPI_LEGIT_004513,30.47,6,2,6,338.46,2865,0,0,1,1,0.291,0,0,0
UPI_LEGIT_004672,582.23,10,6,2,136.68,546,0,0,0,6,0.312,0,0,0
UPI_LEGIT_012527,112.61,15,1,4,26.1,1746,0,0,0,2,0.339,0,0,0
UPI_LEGIT_009750,14.46,16,3,3,336.61,2661,0,0,0,1,0.257,1,0,0
UPI_FRAUD_000468,579186.41,9,3,3,8.89,514,1,1,0,2,0.686,0,0,1
UPI_LEGIT_003369,424.86,14,4,1,75.45,1651,0,0,0,0,0.377,0,0,0
UPI_LEGIT_013152,9.07,8,1,4,407.26,1577,0,0,0,3,0.333,0,0,0
UPI_LEGIT_011103,52.63,14,3,3,485.27,1799,0,0,1,2,0.159,0,0,0
UPI_LEGIT_013778,8.83,19,5,5,29.89,592,0,0,1,4,0.232,0,1,0
UPI_LEGIT_013408,55.67,7,2,8,293.32,2564,0,0,1,1,0.191,1,0,0
UPI_LEGIT_004978,12.15,14,0,2,1071.0,2628,0,0,0,2,0.191,0,0,0
UPI_LEGIT_013137,14.2,15,6,6,145.12,1000,0,0,0,3,0.344,1,0,0
UPI_LEGIT_006282,2289.62,14,3,4,69.15,2942,0,0,0,1,0.372,0,0,0
