transaction_id,amount,hour,day_of_week,is_weekend,card_age_days,credit_limit,available_credit,transactions_last_24h,transactions_last_week,avg_transaction_amount,distance_from_home,distance_from_last_transaction,is_online,is_international,pin_entered,chip_used,is_fraud,merchant_gas,merchant_online,merchant_other,merchant_restaurant,merchant_retail,merchant_travel
CC000214,11.12,15,2,0,3633,100000,62894.86,2,10,25.13,8.97,5.93,1,0,1,1,0,False,False,False,False,True,False
CC000215,281.31,3,2,0,3203,200000,100932.36,1,8,158.84,2.18,0.67,0,0,0,1,0,False,True,False,False,False,False
CC000216,209.6,15,6,1,2512,500000,310334.28,0,3,201.01,26.96,3.7,1,0,1,1,0,True,False,False,False,False,False
CC000217,172.11,23,6,1,296,200000,125410.95,1,10,18.89,14.55,6.06,1,0,1,1,0,False,False,False,False,True,False
CC000218,7.71,8,6,1,2506,200000,149122.79,3,4,3.76,0.63,3.46,0,0,1,0,0,True,False,False,False,False,False
CC000219,372.38,9,2,0,1612,50000,32318.66,1,6,291.89,5.13,2.06,0,0,0,1,0,False,False,False,False,True,False
CC000220,7.51,6,5,1,3279,50000,46056.23,0,7,93.14,7.55,5.67,0,0,1,1,0,False,False,True,False,False,False
CC000221,353.5,4,0,0,333,100000,39589.31,2,10,69.21,3.24,14.14,0,1,1,1,0,False,False,False,False,True,False
CC000222,690.78,18,4,0,2684,100000,25125.02,4,13,63.56,1.42,2.9,0,0,0,0,0,False,False,False,True,False,False
CC000223,32.39,0,3,0,2455,200000,67785.47,3,13,66.67,5.35,15.84,0,0,0,1,0,False,False,True,False,False,False
CC000224,148.14,20,2,0,1383,200000,93356.48,0,9,77.11,2.04,1.13,0,0,1,1,0,True,False,False,False,False,False
CC000225,25.72,19,6,1,1953,200000,190073.37,0,11,41.89,32.14,0.25,1,1,1,1,0,False,False,True,False,False,False
CC000226,338.16,7,0,0,335,500000,106387.39,3,4,2.46,13.05,0.24,0,0,0,0,0,False,False,True,False,False,False
CC000227,873.67,14,0,0,2309,500000,490397.98,1,11,8.27,2.7,0.51,1,0,1,0,0,False,False,True,False,False,False
CC000228,508.23,12,1,0,3212,50000,24101.68,4,10,12.2,13.46,4.74,0,0,0,1,0,False,False,True,False,False,False
CC000229,0.56,19,4,0,3227,50000,11712.12,4,11,226.56,51.3,0.06,1,1,1,1,0,False,False,True,False,False,False
CC000230,842.35,10,2,0,948,500000,356875.5,2,10,5.74,8.45,1.18,1,0,1,0,0,True,False,False,False,False,False
CC000231,634.5,20,4,0,2610,100000,58945.99,0,9,8.23,3.84,2.69,0,0,0,1,0,True,False,False,False,False,False
CC000232,9.18,17,0,0,1937,50000,44984.99,2,10,30.18,8.87,1.9,1,0,1,1,0,False,False,False,False,False,True
CC000233,96.92,1,3,0,2949,200000,138442.79,3,14,130.84,12.55,4.33,0,0,1,1,0,False,False,False,True,False,False
CC000234,5.9,16,6,1,1942,500000,217193.88,4,12,7.06,1.43,5.09,0,0,0,1,0,False,False,True,False,False,False
CC000235,6.57,23,0,0,2385,200000,149984.32,1,16,93.62,11.77,16.85,0,0,1,1,0,False,False,False,True,False,False
CC000236,878.6,2,1,0,3200,100000,83473.52,2,15,111.79,17.44,7.93,1,0,0,1,0,False,False,False,True,False,False
CC000237,5.4,15,6,1,1043,500000,175043.71,0,11,106.72,20.5,7.69,0,0,1,1,0,False,False,False,True,False,False
CC000238,55.39,23,2,0,3639,200000,180807.53,3,17,1.45,10.86,6.97,1,0,1,0,0,True,False,False,False,False,False
CC000239,312.51,23,5,1,737,200000,60313.1,1,12,19.57,1.84,9.05,1,0,1,1,0,False,False,False,False,False,True
CC000240,998.81,15,2,0,401,200000,183135.78,4,12,27.95,5.24,10.87,0,0,0,1,0,False,False,True,False,False,False
CC000241,108.18,1,4,0,1981,500000,495713.88,3,8,151.25,7.04,3.54,0,0,1,1,0,False,False,True,False,False,False
CC000242,65.22,19,4,0,3546,50000,17295.06,3,8,170.35,26.71,5.41,0,1,1,1,0,False,False,True,False,False,False
CC000243,39.7,7,0,0,2786,100000,82429.21,0,12,53.65,5.63,0.63,0,0,1,1,0,False,False,False,True,False,False
CC000244,255.0,5,5,1,1517,100000,95693.56,1,9,9.67,4.17,2.94,0,0,1,0,0,False,False,False,False,False,True
CC000245,1105.92,2,6,1,2325,100000,21048.32,2,5,3.93,17.09,2.06,0,0,0,1,0,True,False,False,False,False,False
CC000246,1.58,2,5,1,2363,50000,14963.8,3,17,67.18,3.53,1.77,1,0,1,1,0,False,False,True,False,False,False
CC000247,4.99,1,2,0,3215,50000,48290.42,1,6,12.74,5.8,3.3,0,0,1,1,0,False,True,False,False,False,False
CC000248,15.2,14,1,0,2891,50000,34267.17,1,12,8.7,3.72,3.5,1,0,1,0,0,False,False,True,False,False,False
CC000249,22.57,5,4,0,3198,200000,47869.01,1,10,1176.48,6.5,3.25,1,0,0,1,0,True,False,False,False,False,False
CC000250,580.44,6,0,0,3102,50000,37451.88,2,11,68.13,4.81,0.71,1,0,1,1,0,False,True,False,False,False,False
CC000251,8178.25,16,5,1,2264,100000,62198.76,2,7,40.3,19.22,6.46,0,0,1,1,0,True,False,False,False,False,False
CC000252,2.51,1,0,0,2073,100000,35013.91,1,11,48.35,12.54,1.37,1,0,1,0,0,False,True,False,False,False,False
CC000253,2.85,16,4,0,764,500000,119175.02,3,7,101.07,25.16,2.76,0,0,1,0,0,False,True,False,False,False,False
CC000254,67.47,11,0,0,2665,50000,37512.32,6,10,114.09,13.66,2.95,0,0,1,1,0,False,False,False,False,True,False
CC000255,3.28,15,6,1,3334,100000,56344.32,1,12,8.79,22.82,3.72,1,0,1,1,0,False,False,False,False,False,True
CC000256,15.54,9,0,0,2164,200000,146614.26,1,16,28.49,12.07,9.67,0,0,1,0,0,False,False,True,False,False,False
CC000257,18.19,20,2,0,1124,500000,158181.04,2,7,71.73,7.66,5.04,0,0,1,1,0,False,False,False,False,False,True
CC000258,124.07,2,6,1,3627,200000,84920.77,2,6,44.41,7.6,4.16,0,0,1,1,0,False,False,False,True,False,False
CC000259,84.74,11,0,0,359,100000,85297.23,2,7,11.79,13.02,8.39,0,0,1,1,0,False,False,False,True,False,False
CC000260,132.56,17,5,1,2756,500000,130941.94,2,12,2.58,0.89,17.96,1,0,1,1,0,False,False,True,False,False,False
CC000261,193.77,9,5,1,1046,500000,348802.38,4,9,90.5,2.89,0.53,0,0,1,1,0,False,False,False,False,False,True
CC000262,4.62,11,4,0,2983,200000,77344.65,5,11,6.15,6.58,7.09,0,0,1,0,0,False,False,True,False,False,False
CC000263,4.31,21,4,0,1392,50000,41187.24,1,12,62.52,0.11,2.51,0,0,1,1,0,False,True,False,False,False,False
CC000264,373.89,4,2,0,3431,500000,250597.88,0,8,23.21,23.95,7.14,0,0,1,1,0,True,False,False,False,False,False
CC000265,3.86,4,6,1,1274,50000,31257.72,2,6,17.97,8.33,0.11,0,0,1,0,0,False,False,False,False,True,False
CC000266,0.33,19,5,1,313,500000,451701.35,2,10,40.94,1.05,2.8,0,0,1,1,0,False,False,False,False,False,True
CC000267,16.78,5,6,1,1826,50000,34511.07,1,9,161.14,1.99,14.75,0,0,1,1,0,False,False,False,False,True,False
CC000268,1421.24,9,3,0,3170,100000,62055.31,1,9,18.93,8.75,10.79,0,0,1,1,0,False,True,False,False,False,False
CC000269,0.29,1,0,0,501,500000,235462.93,0,9,48.63,8.72,7.99,0,0,1,1,0,True,False,False,False,False,False
CC000270,19.5,17,6,1,1689,50000,45553.96,0,7,47.72,0.64,8.65,0,0,1,1,0,False,False,False,False,False,True
CC000271,123.65,3,3,0,1521,500000,110695.65,1,4,1.7,0.54,2.99,1,1,0,0,1,False,True,False,False,False,False
CC000272,7.81,20,5,1,78,50000,48117.66,0,7,144.53,27.46,3.05,1,0,1,1,0,True,False,False,False,False,False
CC000273,0.43,11,1,0,2172,100000,27290.77,3,16,142.47,3.05,3.2,1,0,1,1,0,False,False,True,False,False,False
CC000274,24.61,7,2,0,1206,200000,142759.24,0,4,195.99,20.38,3.2,0,0,1,0,0,False,False,True,False,False,False
CC000275,166.78,16,2,0,3020,100000,64004.51,4,10,32.84,9.24,1.29,0,0,0,1,0,True,False,False,False,False,False
CC000276,77.85,18,4,0,1129,500000,404684.13,1,7,1.42,10.45,3.58,1,0,1,1,0,False,True,False,False,False,False
CC000277,155.77,7,5,1,1532,100000,47200.52,1,8,12.51,9.15,4.0,0,0,1,1,0,False,False,True,False,False,False
CC000278,97.69,21,6,1,3380,500000,205410.73,0,3,1.66,4.36,1.9,1,0,0,1,0,False,False,False,True,False,False
CC000279,63.65,14,5,1,1161,100000,37093.47,1,14,22.76,6.77,21.52,0,0,0,1,0,True,False,False,False,False,False
CC000280,2.81,21,5,1,103,200000,188373.51,1,11,24.22,1.34,1.71,0,0,1,0,0,False,False,False,False,True,False
CC000281,57.85,5,3,0,181,200000,133064.67,1,12,16.18,0.96,6.86,0,0,1,0,0,False,False,False,False,False,True
CC000282,1.75,10,2,0,2551,100000,75672.43,2,12,8.38,43.72,1.28,0,0,1,1,0,False,False,False,False,False,True
CC000283,1.49,2,2,0,546,100000,53654.93,4,7,8.08,7.01,1.95,0,0,0,1,0,False,True,False,False,False,False
CC000284,19.95,13,5,1,1219,100000,28020.55,2,10,9.05,3.09,8.22,0,0,0,1,0,False,False,False,False,False,True
CC000285,1.47,9,2,0,2765,500000,181995.39,1,10,51.57,20.25,8.81,0,0,0,1,0,False,False,False,False,False,True
CC000286,24.23,5,4,0,500,500000,255849.58,2,12,13.13,10.19,2.08,0,0,1,1,0,False,False,False,True,False,False
CC000287,3.37,5,5,1,95,200000,185315.58,4,11,201.4,19.54,3.11,1,0,1,1,0,False,False,True,False,False,False
CC000288,27.07,13,1,0,1754,50000,23510.71,2,6,1.19,0.41,4.55,1,1,1,1,0,False,False,False,True,False,False
CC000289,184.41,5,5,1,1270,200000,143691.24,2,7,1334.51,9.99,3.74,0,0,1,0,0,False,False,False,False,True,False
CC000290,20.42,21,6,1,1460,50000,16386.07,0,13,15.99,4.3,4.54,0,0,1,1,0,False,False,False,False,False,True
CC000291,558.74,6,1,0,705,50000,44955.59,0,18,53.77,9.63,7.6,1,0,1,1,0,False,True,False,False,False,False
CC000292,44.87,0,0,0,2840,50000,48679.52,3,7,46.13,0.49,3.3,1,0,1,0,0,False,True,False,False,False,False
CC000293,210.82,15,6,1,2838,100000,52505.23,2,8,121.85,2.91,12.34,1,0,1,1,0,False,False,False,False,True,False
CC000294,203.47,12,0,0,3289,500000,471585.03,3,10,29.84,5.51,3.01,0,0,0,1,0,False,False,False,False,False,True
CC000295,468.09,8,1,0,1587,100000,45830.06,2,15,70.19,11.22,19.55,0,0,1,1,0,True,False,False,False,False,False
CC000296,149.86,17,3,0,169,50000,32794.29,2,12,18.43,0.7,1.56,0,0,1,1,0,False,False,False,False,True,False
CC000297,441.03,3,1,0,783,50000,46177.64,4,15,26.33,11.36,1.35,1,0,1,1,0,False,False,False,True,False,False
CC000298,63.26,2,5,1,2191,500000,187308.4,1,5,26.94,5.43,3.61,0,1,1,1,0,True,False,False,False,False,False
CC000299,7.62,1,1,0,1675,50000,32164.54,2,9,24.64,7.65,27.9,1,0,1,1,0,False,True,False,False,False,False
CC000300,7.73,1,1,0,2735,50000,24929.18,0,11,116.1,5.97,2.12,0,0,0,1,0,False,False,False,False,False,True
CC000301,19.59,7,2,0,2804,200000,196804.33,3,9,403.86,2.65,8.39,0,0,1,0,0,False,True,False,False,False,False
CC000302,2152.7,14,4,0,3513,50000,28350.47,0,12,301.23,24.27,6.05,0,0,1,1,0,False,False,False,False,True,False
CC000303,878.35,23,1,0,1976,50000,30305.32,1,10,6.6,4.71,0.52,0,0,1,0,0,False,False,False,False,False,True
CC000304,564.46,1,2,0,1239,100000,89981.6,1,14,28.3,9.97,6.27,1,0,1,1,0,False,True,False,False,False,False
CC000305,236.0,17,3,0,362,50000,36763.41,2,12,12.04,3.3,2.65,1,0,0,1,0,False,True,False,False,False,False
CC000306,6.57,1,5,1,3644,200000,134729.95,3,6,8.35,22.93,4.89,1,0,1,1,0,False,False,False,False,False,True
CC000307,1227.35,12,0,0,2716,200000,186013.31,3,3,1191.01,10.36,0.09,0,0,0,1,0,False,False,False,True,False,False
CC000308,1.9,19,4,0,370,50000,21451.75,2,13,161.06,3.91,8.55,0,0,1,0,0,False,False,False,False,True,False
CC000309,166.14,4,1,0,1258,50000,17852.26,5,10,25.85,19.19,9.7,1,0,0,1,0,False,False,True,False,False,False
CC000310,130.83,17,6,1,833,50000,24431.93,3,14,39.07,1.36,2.79,1,0,0,1,0,False,True,False,False,False,False
CC000311,56.76,13,4,0,2865,100000,32143.75,2,9,2064.88,2.72,7.9,0,0,1,1,0,False,False,False,False,False,True
CC000312,84.71,16,6,1,1325,200000,112942.62,2,18,20.78,2.99,1.4,1,0,1,0,0,True,False,False,False,False,False
CC000313,23.6,0,6,1,798,50000,41800.83,1,14,19.84,12.83,1.92,0,0,1,0,0,False,False,False,False,False,True
CC000314,48.17,19,1,0,1967,50000,21904.05,3,3,47.55,0.04,37.63,1,0,1,0,0,False,False,False,False,True,False
CC000315,3.01,14,4,0,1679,200000,187602.62,0,5,43.83,16.19,3.14,0,0,1,0,0,False,True,False,False,False,False
CC000316,0.29,2,0,0,3584,200000,107236.57,1,4,1515.52,0.33,6.8,1,0,1,1,0,True,False,False,False,False,False
CC000317,33.87,2,4,0,690,100000,75790.15,1,9,43.68,4.03,6.42,0,0,1,0,0,False,False,False,False,False,True
CC000318,175.61,18,5,1,3384,100000,92598.67,0,11,83.16,22.44,3.69,0,1,0,1,0,False,True,False,False,False,False
CC000319,42.6,9,5,1,3338,50000,33961.19,3,9,58.64,12.28,1.06,0,0,0,1,0,False,False,True,False,False,False
CC000320,36.59,6,5,1,697,50000,27836.03,1,11,13.62,22.44,12.62,0,0,1,1,0,False,False,True,False,False,False
CC000321,22.36,19,5,1,2870,200000,57300.3,1,5,29.71,7.33,1.06,1,0,1,0,0,False,True,False,False,False,False
CC000322,389.7,1,0,0,3468,100000,63779.65,6,13,4.05,0.64,2.42,0,0,1,1,0,False,False,True,False,False,False
CC000323,40.31,2,1,0,1252,200000,148844.66,3,12,21.29,6.64,7.52,0,0,0,1,0,False,False,True,False,False,False
CC000324,480.2,0,6,1,1931,500000,208631.01,1,7,53.14,3.78,0.44,1,0,1,1,0,False,False,True,False,False,False
CC000325,169.62,11,1,0,950,50000,48497.35,3,12,25.57,3.37,1.42,1,0,1,1,0,False,False,False,False,False,True
CC000326,33.78,23,0,0,1146,500000,497056.87,1,12,155.18,6.27,1.37,1,0,1,1,0,False,False,False,False,False,True
CC000327,55.23,9,3,0,2434,50000,42292.36,4,17,158.32,22.26,6.6,1,0,1,1,0,True,False,False,False,False,False
CC000328,745.87,0,5,1,2414,100000,64563.92,4,10,119.5,8.75,16.12,0,0,1,1,0,True,False,False,False,False,False
CC000329,208.15,11,6,1,942,200000,168134.9,3,10,17.19,1.71,14.74,0,0,1,1,0,False,False,False,False,True,False
CC000330,59.3,5,2,0,1969,50000,34853.03,4,11,156.92,1.55,37.69,0,0,1,1,0,False,False,True,False,False,False
CC000331,31.37,6,5,1,2778,200000,163136.79,6,14,8.7,5.96,7.96,1,1,1,0,0,False,False,False,False,True,False
CC000332,6.38,18,2,0,2671,50000,25096.98,0,7,37.4,30.06,2.42,0,0,1,1,0,False,False,False,False,True,False
CC000333,0.81,19,6,1,566,200000,164515.28,2,10,41.45,19.28,5.75,1,0,1,1,0,False,False,False,False,True,False
CC000334,142.45,14,0,0,2152,100000,81946.83,2,9,98.83,8.09,11.6,0,0,0,1,0,False,False,True,False,False,False
CC000335,395.4,18,3,0,1751,100000,35602.65,2,5,5.75,5.84,2.03,0,0,0,0,0,False,False,False,False,False,True
CC000336,131.58,13,4,0,3009,50000,14743.59,3,7,2.4,1.24,5.34,1,0,1,0,0,False,False,False,False,True,False
CC000337,61.61,13,3,0,442,500000,129766.8,4,9,7.63,2.88,2.2,0,0,1,1,0,False,False,True,False,False,False
CC000338,16.91,11,4,0,3016,50000,32145.82,2,10,19.63,2.99,8.54,1,0,1,1,0,False,False,False,True,False,False
CC000339,19.81,23,0,0,3226,200000,119728.13,1,9,240.12,1.88,8.25,0,0,1,1,0,True,False,False,False,False,False
CC000340,247.64,8,1,0,213,500000,317434.62,2,12,37.72,9.21,5.98,0,0,1,1,0,True,False,False,False,False,False
CC000341,279.09,23,1,0,1925,500000,332812.6,1,6,2.88,4.26,6.86,1,0,1,0,0,False,False,False,False,False,True
CC000342,26.43,13,3,0,3554,200000,189879.45,0,14,9.0,2.92,4.05,1,0,1,1,0,False,False,True,False,False,False
CC000343,4.37,10,2,0,2065,100000,36789.49,2,11,5.34,16.55,1.75,0,0,0,1,0,False,False,True,False,False,False
CC000344,114.27,19,4,0,1008,500000,409071.17,2,7,63.55,0.13,0.84,0,0,1,1,0,False,False,True,False,False,False
CC000345,144.97,16,1,0,2291,100000,98616.96,3,6,9.08,21.94,2.92,1,0,1,1,0,False,False,False,False,True,False
CC000346,164.66,8,3,0,1676,200000,40039.75,1,10,55.38,1.91,16.47,1,0,1,1,0,True,False,False,False,False,False
CC000347,20.17,5,4,0,3388,100000,36572.8,4,11,2.58,13.35,3.02,0,0,1,1,0,False,True,False,False,False,False
CC000348,2.5,19,1,0,3444,50000,12351.41,3,6,91.23,11.66,1.5,1,0,0,1,0,False,False,False,True,False,False
CC000349,2.73,16,6,1,2534,100000,34058.56,1,5,160.33,7.11,0.28,1,0,1,1,0,False,False,False,True,False,False
CC000350,133.27,21,5,1,1807,100000,95205.99,1,18,34.08,19.17,2.45,1,1,0,1,0,False,False,False,True,False,False
CC000351,116.07,19,3,0,818,100000,86643.99,0,7,867.47,0.74,1.29,1,0,0,1,0,False,False,False,False,True,False
CC000352,3.19,23,5,1,3446,200000,69669.57,1,12,276.42,3.66,0.83,0,0,1,1,0,False,False,False,False,False,True
CC000353,511.37,1,5,1,3197,100000,38498.87,2,8,14.08,1.62,3.57,0,0,1,1,0,False,False,False,False,False,True
CC000354,7.35,7,1,0,215,500000,288243.75,4,13,31.05,3.2,8.08,0,0,1,1,0,False,False,False,False,True,False
CC000355,8.1,10,3,0,2725,500000,135666.31,3,7,17.07,5.16,5.24,1,0,1,1,0,False,False,False,False,False,True
CC000356,15.88,20,1,0,1435,100000,75548.12,2,4,29.62,21.39,0.8,1,0,1,1,0,False,False,True,False,False,False
CC000357,52.48,11,3,0,3117,100000,56738.75,4,17,11.39,18.49,2.25,0,0,0,1,0,False,False,True,False,False,False
CC000358,387.93,11,2,0,2234,200000,139359.07,1,12,60.31,12.77,2.17,1,0,1,1,0,False,False,False,False,True,False
CC000359,41.12,13,3,0,1775,200000,93274.1,3,7,11.85,4.73,3.81,0,0,0,0,0,False,False,False,False,False,True
CC000360,113.13,22,6,1,2840,50000,48542.98,1,15,6.01,13.47,1.85,1,0,1,0,0,True,False,False,False,False,False
CC000361,69.22,3,2,0,3623,500000,265688.69,3,9,179.36,5.02,5.19,1,0,1,1,0,False,False,True,False,False,False
CC000362,24.9,7,4,0,418,50000,12805.18,2,13,53.35,22.99,12.09,0,0,1,1,0,False,True,False,False,False,False
CC000363,2.28,1,2,0,2151,200000,116521.08,0,7,44.33,0.09,1.49,0,0,1,0,0,False,False,False,True,False,False
CC000364,585.4,14,1,0,3398,200000,185450.33,2,9,333.78,18.05,0.22,0,1,1,1,0,False,False,True,False,False,False
CC000365,1.05,8,1,0,3623,500000,112223.41,2,12,12.1,3.96,0.05,0,1,0,1,0,False,False,False,False,False,True
CC000366,34.47,0,5,1,3086,50000,37019.73,2,12,141.9,6.66,6.71,0,1,1,1,0,False,False,False,False,True,False
CC000367,3698.22,19,1,0,1533,50000,21201.62,2,11,20.51,17.3,3.65,0,0,1,1,0,False,False,True,False,False,False
CC000368,987.91,8,2,0,3410,500000,447185.93,4,13,135.36,1.06,16.34,1,0,1,1,0,False,False,True,False,False,False
CC000369,22.31,3,1,0,3510,200000,124581.36,1,14,24.88,3.08,6.63,1,0,1,1,0,False,True,False,False,False,False
CC000370,0.18,18,6,1,1745,100000,24515.75,2,5,17.3,1.07,0.06,1,0,1,1,0,False,False,False,False,True,False
CC000371,23.38,9,3,0,1678,100000,72546.09,1,13,21.49,1.54,5.95,1,0,1,1,0,False,False,True,False,False,False
CC000372,64.98,4,5,1,2811,200000,123182.75,1,8,7.0,17.91,13.25,0,0,0,0,0,True,False,False,False,False,False
CC000373,1710.11,10,2,0,99,50000,23201.86,0,13,16.91,6.63,2.19,0,0,0,0,0,False,False,False,False,False,True
CC000374,83.0,20,3,0,3498,50000,10296.09,1,10,14.28,19.42,13.13,1,0,1,0,0,False,False,False,False,True,False
CC000375,7.75,9,1,0,2126,200000,122005.15,2,9,141.15,0.32,17.04,0,0,0,1,0,False,False,False,False,True,False
CC000376,67.65,0,0,0,1779,500000,287165.27,2,7,20.53,13.4,1.05,0,0,0,0,0,False,False,True,False,False,False
CC000377,5.38,21,5,1,1684,200000,132027.43,0,6,171.51,8.13,5.19,0,0,0,1,0,True,False,False,False,False,False
CC000378,98.54,23,3,0,2526,500000,283755.6,3,11,23.17,23.12,5.61,0,0,0,1,0,False,False,False,True,False,False
CC000379,6.73,12,2,0,36,50000,22644.93,4,8,32.01,12.79,0.42,0,0,1,1,0,False,False,True,False,False,False
CC000380,5.82,16,6,1,1833,200000,124953.59,3,8,164.65,0.94,2.84,0,0,1,1,0,False,False,False,False,False,True
CC000381,17.62,11,1,0,861,500000,322457.6,1,6,438.61,0.57,10.94,0,0,1,1,0,False,True,False,False,False,False
CC000382,63.17,18,4,0,630,50000,48593.01,7,7,207.36,6.14,5.65,1,1,1,1,0,True,False,False,False,False,False
CC000383,10.29,16,5,1,2411,50000,13447.42,2,11,35.03,5.08,3.44,0,0,0,0,0,False,True,False,False,False,False
CC000384,57.58,18,6,1,1674,500000,400150.12,7,8,30.61,9.25,3.5,0,0,1,1,0,False,False,False,False,True,False
CC000385,64.33,3,6,1,2643,500000,257324.27,3,5,14.15,2.73,7.73,0,0,1,1,0,True,False,False,False,False,False
CC000386,8.04,8,4,0,927,200000,156441.51,2,10,137.02,0.37,1.09,1,0,1,1,0,False,True,False,False,False,False
CC000387,19.88,5,0,0,921,50000,39896.56,5,11,34.89,7.52,8.32,1,0,1,1,0,False,False,True,False,False,False
CC000388,43.93,19,5,1,574,100000,76156.85,1,16,18.78,9.95,6.63,0,0,0,1,0,True,False,False,False,False,False
CC000389,1852.43,17,4,0,1176,50000,47032.95,2,15,135.38,1.94,4.34,1,0,1,1,0,False,False,False,False,True,False
CC000390,80.11,13,2,0,2514,200000,57886.53,2,11,47.38,26.07,16.3,1,0,0,1,0,False,False,False,False,False,True
CC000391,80.53,11,0,0,518,100000,27905.79,3,11,31.02,4.05,2.88,0,0,1,1,0,False,False,False,False,False,True
CC000392,306.46,23,1,0,2834,200000,188280.7,5,11,2.61,9.71,7.52,0,0,0,1,0,False,False,False,False,True,False
CC000393,572.52,12,4,0,3389,50000,37109.58,5,8,51.68,8.11,6.73,1,0,1,1,0,False,False,True,False,False,False
CC000394,27.59,3,2,0,172,50000,22875.1,2,12,73.83,4.39,0.25,0,0,1,0,0,False,False,False,True,False,False
CC000395,15.22,22,3,0,2899,100000,94209.89,3,16,60.2,1.5,0.51,1,0,1,0,0,True,False,False,False,False,False
CC000396,43.58,1,6,1,2915,50000,13415.34,2,11,65.12,13.32,1.79,0,0,1,1,0,False,True,False,False,False,False
CC000397,135.17,8,3,0,1308,500000,292240.93,4,10,63.62,4.14,3.17,0,0,1,0,0,False,False,True,False,False,False
CC000398,482.9,2,4,0,1194,100000,63559.86,0,14,14.06,28.96,3.36,1,0,1,1,0,True,False,False,False,False,False
CC000399,74.7,8,2,0,2873,100000,31534.17,1,8,635.07,3.83,2.4,0,0,1,1,0,False,False,False,True,False,False
CC000400,2005.46,17,0,0,246,500000,354996.11,3,10,4.52,8.14,9.65,1,0,1,0,0,False,False,False,True,False,False
CC000401,3.89,3,5,1,1219,50000,43668.55,3,14,11.13,6.25,8.59,1,0,1,0,0,True,False,False,False,False,False
CC000402,4.24,7,2,0,3336,50000,33155.24,1,6,101.28,0.57,1.1,0,0,1,0,0,False,False,False,False,False,True
CC000403,50.23,8,6,1,2703,500000,189405.25,3,7,327.83,0.99,3.59,0,0,0,1,0,True,False,False,False,False,False
CC000404,9.14,15,0,0,2054,200000,71737.19,3,10,2.82,21.62,4.3,1,0,1,0,0,True,False,False,False,False,False
CC000405,7.05,22,6,1,2681,200000,71091.94,4,13,870.71,1.14,2.87,0,1,0,1,0,False,False,True,False,False,False
CC000406,114.76,0,3,0,1195,500000,192299.78,2,6,69.62,8.8,2.23,1,0,0,1,0,False,True,False,False,False,False
CC000407,504.41,1,3,0,688,200000,187363.1,6,13,87.02,2.67,0.44,0,1,1,0,1,False,False,False,False,False,True
CC000408,68.51,9,4,0,3564,100000,83972.81,2,9,43.76,15.32,3.02,1,0,1,1,0,False,False,True,False,False,False
CC000409,3417.2,1,1,0,3437,200000,127147.4,1,12,1.78,14.13,1.49,0,0,1,1,0,True,False,False,False,False,False
CC000410,0.39,7,1,0,2979,200000,156479.59,2,8,76.11,6.06,6.84,1,0,1,1,0,False,True,False,False,False,False
CC000411,3.61,9,0,0,3322,50000,18224.63,0,8,40.79,38.99,1.56,1,0,1,1,0,False,True,False,False,False,False
CC000412,35.38,11,2,0,1555,50000,45488.12,4,7,2.41,3.97,9.83,0,1,0,1,0,False,False,False,True,False,False
